num_bdi_actions,num_rl_actions,plan_found,variation,error,bdi_score,rl_score,final_score,complete,num_plans,plan_library_size,plans_pct,eps,drrn_model_file
0,50,0,259,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,260,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,261,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,262,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,263,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,264,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,265,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,266,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,267,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,268,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,269,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,270,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,271,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,272,True,0,8,8,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,273,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,274,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,275,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,276,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,277,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,278,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,279,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,280,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,281,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,282,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,283,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,284,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,285,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,286,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,287,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,288,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,289,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,290,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,291,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,292,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,293,True,0,25,25,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,294,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,295,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,296,True,0,8,8,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,297,True,0,8,8,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,298,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,299,True,0,17,17,False,0,41,0,119,models/models_task13/model-steps16000-eps119.pt
0,50,0,225,True,0,17,17,False,0,12,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,226,True,0,17,17,False,0,13,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,227,True,0,17,17,False,0,14,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,228,True,0,25,25,False,0,15,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,229,True,0,25,25,False,0,16,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,230,True,0,25,25,False,0,17,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,231,True,0,58,58,False,0,18,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,232,True,0,25,25,False,0,19,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,233,True,0,25,25,False,0,20,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,234,True,0,17,17,False,0,21,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,235,True,0,67,67,False,0,22,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,236,True,0,17,17,False,0,23,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,237,True,0,17,17,False,0,24,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,238,True,0,17,17,False,0,25,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,239,True,0,67,67,False,0,26,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,240,True,0,58,58,False,0,27,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,241,True,0,17,17,False,0,28,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,242,True,0,17,17,False,0,29,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,243,True,0,25,25,False,0,30,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,244,True,0,17,17,False,0,31,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,245,True,0,25,25,False,0,32,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,246,True,0,17,17,False,0,33,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,247,True,0,17,17,False,0,34,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,248,True,0,17,17,False,0,35,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,249,True,0,17,17,False,0,36,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,250,True,0,17,17,False,0,37,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,251,True,0,17,17,False,0,38,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,252,True,0,17,17,False,0,39,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,253,True,0,17,17,False,0,40,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,254,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,255,True,0,8,8,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,256,True,0,58,58,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,257,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,258,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,259,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,260,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,261,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,262,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,263,True,0,58,58,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,264,True,0,67,67,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,265,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,266,True,0,67,67,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,267,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,268,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,269,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,270,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,271,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,272,True,0,8,8,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,273,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,274,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,275,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,276,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,277,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,278,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,279,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,280,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,281,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,282,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,283,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,284,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,285,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,286,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,287,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,288,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,289,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,290,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,291,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,292,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,293,True,0,25,25,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,294,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,295,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,296,True,0,8,8,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,297,True,0,8,8,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,298,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,299,True,0,17,17,False,0,41,0,181,models/models_task13/model-steps24000-eps181.pt
0,50,0,225,True,0,67,67,False,0,12,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,226,True,0,67,67,False,0,13,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,227,True,0,67,67,False,0,14,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,228,True,0,58,58,False,0,15,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,229,True,0,67,67,False,0,16,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,230,True,0,58,58,False,0,17,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,231,True,0,67,67,False,0,18,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,232,True,0,67,67,False,0,19,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,233,True,0,67,67,False,0,20,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,234,True,0,67,67,False,0,21,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,235,True,0,75,75,False,0,22,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,236,True,0,58,58,False,0,23,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,237,True,0,67,67,False,0,24,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,238,True,0,67,67,False,0,25,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,239,True,0,75,75,False,0,26,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,240,True,0,67,67,False,0,27,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,241,True,0,67,67,False,0,28,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,242,True,0,67,67,False,0,29,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,243,True,0,67,67,False,0,30,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,244,True,0,67,67,False,0,31,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,245,True,0,67,67,False,0,32,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,246,True,0,67,67,False,0,33,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,247,True,0,67,67,False,0,34,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,248,True,0,67,67,False,0,35,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,249,True,0,67,67,False,0,36,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,250,True,0,58,58,False,0,37,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,251,True,0,58,58,False,0,38,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,252,True,0,58,58,False,0,39,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,253,True,0,58,58,False,0,40,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,254,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,255,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,256,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,257,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,258,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,259,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,260,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,261,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,262,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,263,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,264,True,0,75,75,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,265,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,266,True,0,75,75,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,267,True,0,75,75,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,268,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,269,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,270,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,271,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,272,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,273,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,274,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,275,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,276,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,277,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,278,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,279,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,280,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,281,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,282,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,283,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,284,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,285,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,286,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,287,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,288,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,289,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,290,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,291,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,292,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,293,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,294,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,295,True,0,58,58,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,296,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,297,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,298,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,299,True,0,67,67,False,0,41,0,242,models/models_task13/model-steps32000-eps242.pt
0,50,0,225,True,0,67,67,False,0,12,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,226,True,0,67,67,False,0,13,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,227,True,0,67,67,False,0,14,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,228,True,0,67,67,False,0,15,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,229,True,0,67,67,False,0,16,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,230,True,0,67,67,False,0,17,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,231,True,0,67,67,False,0,18,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,232,True,0,67,67,False,0,19,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,233,True,0,67,67,False,0,20,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,234,True,0,67,67,False,0,21,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,235,True,0,75,75,False,0,22,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,236,True,0,67,67,False,0,23,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,237,True,0,67,67,False,0,24,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,238,True,0,67,67,False,0,25,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,239,True,0,75,75,False,0,26,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,240,True,0,67,67,False,0,27,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,241,True,0,67,67,False,0,28,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,242,True,0,67,67,False,0,29,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,243,True,0,75,75,False,0,30,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,244,True,0,67,67,False,0,31,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,245,True,0,75,75,False,0,32,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,246,True,0,67,67,False,0,33,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,247,True,0,67,67,False,0,34,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,248,True,0,67,67,False,0,35,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,249,True,0,67,67,False,0,36,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,250,True,0,67,67,False,0,37,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,251,True,0,67,67,False,0,38,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,252,True,0,67,67,False,0,39,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,253,True,0,67,67,False,0,40,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,254,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,255,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,256,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,257,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,258,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,259,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,260,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,261,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,262,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,263,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,264,True,0,75,75,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,265,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,266,True,0,75,75,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,267,True,0,75,75,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,268,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,269,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,270,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,271,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,272,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,273,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,274,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,275,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,276,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,277,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,278,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,279,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,280,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,281,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,282,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,283,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,284,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,285,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,286,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,287,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,288,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,289,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,290,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,291,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,292,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
0,50,0,293,True,0,67,67,False,0,41,0,302,models/models_task13/model-steps40000-eps302.pt
